trade_dt,ticker,spot,strike,moneyness,premium,iv,delta,roi,roi_annualized,option_ticker,expiry
2026-01-14,BKR,49.97999954223633,39.0,0.7803,0.05,2.519535,-0.077111,0.1282,23.3974,BKR260116P00039000,2026-01-16
2026-01-14,BKR,49.97999954223633,40.0,0.8003,0.15,1.960938,-0.053810,0.3750,68.4375,BKR260116P00040000,2026-01-16
2026-01-14,BKR,49.97999954223633,41.0,0.8203,0.02,1.785157,-0.058569,0.0488,8.9024,BKR260116P00041000,2026-01-16
2026-01-14,BKR,49.97999954223633,42.0,0.8403,0.05,1.925782,-0.097924,0.1190,21.7262,BKR260116P00042000,2026-01-16
2026-01-14,BKR,49.97999954223633,43.0,0.8603,0.05,1.765626,-0.111542,0.1163,21.2209,BKR260116P00043000,2026-01-16
2026-01-14,BKR,49.97999954223633,44.0,0.8804,0.27,1.109379,-0.055223,0.6136,111.9886,BKR260116P00044000,2026-01-16
2026-01-14,BKR,49.97999954223633,45.0,0.9004,0.29,1.371097,-0.138384,0.6444,117.6111,BKR260116P00045000,2026-01-16
2026-01-14,BKR,49.97999954223633,46.0,0.9204,0.2,0.742190,-0.061430,0.4348,79.3478,BKR260116P00046000,2026-01-16
2026-01-14,BKR,49.97999954223633,47.0,0.9404,0.06,0.632816,-0.089857,0.1277,23.2979,BKR260116P00047000,2026-01-16
2026-01-14,CCEP,88.83999633789062,75.0,0.8442,0.3,1.429690,-0.048892,0.4000,73.0000,CCEP260116P00075000,2026-01-16
2026-01-14,CCEP,88.83999633789062,80.0,0.9005,0.02,1.287113,-0.124953,0.0250,4.5625,CCEP260116P00080000,2026-01-16
2026-01-14,CDNS,313.1700134277344,115.0,0.3672,0.04,5.023441,-0.001983,0.0348,6.3478,CDNS260116P00115000,2026-01-16
2026-01-14,CDNS,313.1700134277344,120.0,0.3832,0.04,4.968754,-0.002613,0.0333,6.0833,CDNS260116P00120000,2026-01-16
2026-01-14,CDNS,313.1700134277344,125.0,0.3991,0.73,6.599611,-0.016800,0.5840,106.5800,CDNS260116P00125000,2026-01-16
2026-01-14,CDNS,313.1700134277344,130.0,0.4151,0.82,6.316408,-0.017224,0.6308,115.1154,CDNS260116P00130000,2026-01-16
2026-01-14,CDNS,313.1700134277344,135.0,0.4311,0.15,6.070315,-0.017955,0.1111,20.2778,CDNS260116P00135000,2026-01-16
2026-01-14,CDNS,313.1700134277344,140.0,0.4470,2.3,5.832034,-0.018698,1.6429,299.8214,CDNS260116P00140000,2026-01-16
2026-01-14,CDNS,313.1700134277344,145.0,0.4630,0.3,5.775393,-0.021924,0.2069,37.7586,CDNS260116P00145000,2026-01-16
2026-01-14,CDNS,313.1700134277344,150.0,0.4790,1.14,5.445316,-0.021258,0.7600,138.7000,CDNS260116P00150000,2026-01-16
2026-01-14,CDNS,313.1700134277344,155.0,0.4949,0.45,5.676761,-0.029750,0.2903,52.9839,CDNS260116P00155000,2026-01-16
2026-01-14,CDNS,313.1700134277344,160.0,0.5109,0.25,5.628909,-0.034322,0.1562,28.5156,CDNS260116P00160000,2026-01-16
2026-01-14,CDNS,313.1700134277344,165.0,0.5269,0.5,5.525394,-0.038206,0.3030,55.3030,CDNS260116P00165000,2026-01-16
2026-01-14,CDNS,313.1700134277344,170.0,0.5428,0.2,4.562504,-0.023928,0.1176,21.4706,CDNS260116P00170000,2026-01-16
2026-01-14,CDNS,313.1700134277344,175.0,0.5588,1.0,4.389653,-0.025332,0.5714,104.2857,CDNS260116P00175000,2026-01-16
2026-01-14,CDNS,313.1700134277344,180.0,0.5748,1.15,4.981937,-0.045820,0.6389,116.5972,CDNS260116P00180000,2026-01-16
2026-01-14,CDNS,313.1700134277344,185.0,0.5907,0.03,4.005864,-0.027154,0.0162,2.9595,CDNS260116P00185000,2026-01-16
2026-01-14,CDNS,313.1700134277344,190.0,0.6067,0.98,3.830079,-0.028369,0.5158,94.1316,CDNS260116P00190000,2026-01-16
2026-01-14,CDNS,313.1700134277344,195.0,0.6227,1.02,3.657227,-0.029626,0.5231,95.4615,CDNS260116P00195000,2026-01-16
2026-01-14,CDNS,313.1700134277344,200.0,0.6386,0.01,3.189455,-0.021766,0.0050,0.9125,CDNS260116P00200000,2026-01-16
2026-01-14,CDNS,313.1700134277344,205.0,0.6546,1.4,3.451173,-0.036930,0.6829,124.6341,CDNS260116P00205000,2026-01-16
2026-01-14,CDNS,313.1700134277344,210.0,0.6706,0.08,3.163088,-0.033996,0.0381,6.9524,CDNS260116P00210000,2026-01-16
2026-01-14,CDNS,313.1700134277344,215.0,0.6865,0.19,3.005862,-0.035708,0.0884,16.1279,CDNS260116P00215000,2026-01-16
2026-01-14,CDNS,313.1700134277344,220.0,0.7025,0.4,2.850589,-0.037516,0.1818,33.1818,CDNS260116P00220000,2026-01-16
2026-01-14,CDNS,313.1700134277344,225.0,0.7185,0.37,2.697269,-0.039438,0.1644,30.0111,CDNS260116P00225000,2026-01-16
2026-01-14,CDNS,313.1700134277344,230.0,0.7344,0.36,2.547855,-0.041604,0.1565,28.5652,CDNS260116P00230000,2026-01-16
2026-01-14,CDNS,313.1700134277344,235.0,0.7504,0.5,2.477543,-0.048559,0.2128,38.8298,CDNS260116P00235000,2026-01-16
2026-01-14,CDNS,313.1700134277344,240.0,0.7664,0.05,1.312503,-0.002632,0.0208,3.8021,CDNS260116P00240000,2026-01-16
2026-01-14,CDNS,313.1700134277344,245.0,0.7823,0.15,2.111333,-0.049406,0.0612,11.1735,CDNS260116P00245000,2026-01-16
2026-01-14,CDNS,313.1700134277344,250.0,0.7983,0.05,1.969727,-0.052628,0.0200,3.6500,CDNS260116P00250000,2026-01-16
2026-01-14,CDNS,313.1700134277344,255.0,0.8143,0.4,1.829102,-0.056215,0.1569,28.6275,CDNS260116P00255000,2026-01-16
2026-01-14,CDNS,313.1700134277344,260.0,0.8302,0.05,1.297855,-0.023427,0.0192,3.5096,CDNS260116P00260000,2026-01-16
2026-01-14,CDNS,313.1700134277344,265.0,0.8462,0.68,1.551760,-0.065035,0.2566,46.8302,CDNS260116P00265000,2026-01-16
2026-01-14,CDNS,313.1700134277344,270.0,0.8622,0.1,1.219730,-0.045422,0.0370,6.7593,CDNS260116P00270000,2026-01-16
2026-01-14,CDNS,313.1700134277344,275.0,0.8781,0.15,0.988281,-0.034608,0.0545,9.9545,CDNS260116P00275000,2026-01-16
2026-01-14,CDNS,313.1700134277344,280.0,0.8941,0.05,1.146977,-0.086234,0.0179,3.2589,CDNS260116P00280000,2026-01-16
2026-01-14,CDNS,313.1700134277344,285.0,0.9100,0.61,1.021489,-0.098876,0.2140,39.0614,CDNS260116P00285000,2026-01-16
2026-01-14,CDNS,313.1700134277344,287.5,0.9180,0.25,0.951172,-0.104964,0.0870,15.8696,CDNS260116P00287500,2026-01-16
2026-01-14,CDNS,313.1700134277344,290.0,0.9260,0.15,0.886232,-0.113394,0.0517,9.4397,CDNS260116P00290000,2026-01-16
2026-01-14,CDNS,313.1700134277344,292.5,0.9340,0.97,0.820314,-0.123155,0.3316,60.5214,CDNS260116P00292500,2026-01-16
2026-01-14,CDNS,313.1700134277344,295.0,0.9420,0.15,0.649418,-0.101492,0.0508,9.2797,CDNS260116P00295000,2026-01-16
2026-01-14,CDW,132.16000366210938,115.0,0.8702,0.4,1.429690,-0.085391,0.3478,63.4783,CDW260116P00115000,2026-01-16
2026-01-14,CDW,132.16000366210938,120.0,0.9080,0.29,1.090825,-0.107648,0.2417,44.1042,CDW260116P00120000,2026-01-16
2026-01-14,CDW,132.16000366210938,125.0,0.9458,0.09,0.622074,-0.107752,0.0720,13.1400,CDW260116P00125000,2026-01-16
2026-01-14,CEG,330.3800048828125,55.0,0.1665,0.05,11.152347,-0.004870,0.0909,16.5909,CEG260116P00055000,2026-01-16
2026-01-14,CEG,330.3800048828125,60.0,0.1816,0.1,10.609378,-0.005156,0.1667,30.4167,CEG260116P00060000,2026-01-16
2026-01-14,CEG,330.3800048828125,65.0,0.1967,0.05,7.687500,-0.000839,0.0769,14.0385,CEG260116P00065000,2026-01-16
2026-01-14,CEG,330.3800048828125,70.0,0.2119,0.1,12.119143,-0.014681,0.1429,26.0714,CEG260116P00070000,2026-01-16
2026-01-14,CEG,330.3800048828125,75.0,0.2270,0.91,11.589847,-0.015480,1.2133,221.4333,CEG260116P00075000,2026-01-16
2026-01-14,CEG,330.3800048828125,80.0,0.2421,3.05,10.189457,-0.011980,3.8125,695.7812,CEG260116P00080000,2026-01-16
2026-01-14,CEG,330.3800048828125,85.0,0.2573,0.08,10.640628,-0.017098,0.0941,17.1765,CEG260116P00085000,2026-01-16
2026-01-14,CEG,330.3800048828125,90.0,0.2724,0.5,8.984379,-0.011059,0.5556,101.3889,CEG260116P00090000,2026-01-16
2026-01-14,CEG,330.3800048828125,95.0,0.2875,0.16,9.808598,-0.018762,0.1684,30.7368,CEG260116P00095000,2026-01-16
2026-01-14,CEG,330.3800048828125,100.0,0.3027,0.05,8.355474,-0.012484,0.0500,9.1250,CEG260116P00100000,2026-01-16
2026-01-14,CEG,330.3800048828125,105.0,0.3178,0.25,6.781252,-0.005621,0.2381,43.4524,CEG260116P00105000,2026-01-16
2026-01-14,CEG,330.3800048828125,110.0,0.3329,0.64,6.457033,-0.005535,0.5818,106.1818,CEG260116P00110000,2026-01-16
2026-01-14,CEG,330.3800048828125,115.0,0.3481,0.03,8.398442,-0.022279,0.0261,4.7609,CEG260116P00115000,2026-01-16
2026-01-14,CEG,330.3800048828125,120.0,0.3632,0.73,8.160161,-0.023902,0.6083,111.0208,CEG260116P00120000,2026-01-16
2026-01-14,CEG,330.3800048828125,125.0,0.3784,1.85,7.484376,-0.021085,1.4800,270.1000,CEG260116P00125000,2026-01-16
2026-01-14,CEG,330.3800048828125,130.0,0.3935,1.85,7.208985,-0.021943,1.4231,259.7115,CEG260116P00130000,2026-01-16
2026-01-14,CEG,330.3800048828125,135.0,0.4086,0.1,6.943361,-0.022815,0.0741,13.5185,CEG260116P00135000,2026-01-16
2026-01-14,CEG,330.3800048828125,140.0,0.4238,0.04,6.963868,-0.027185,0.0286,5.2143,CEG260116P00140000,2026-01-16
2026-01-14,CEG,330.3800048828125,145.0,0.4389,0.13,5.150394,-0.009352,0.0897,16.3621,CEG260116P00145000,2026-01-16
2026-01-14,CEG,330.3800048828125,150.0,0.4540,0.03,3.593751,-0.000960,0.0200,3.6500,CEG260116P00150000,2026-01-16
2026-01-14,CEG,330.3800048828125,155.0,0.4692,0.15,5.975588,-0.026633,0.0968,17.6613,CEG260116P00155000,2026-01-16
2026-01-14,CEG,330.3800048828125,160.0,0.4843,0.1,5.996096,-0.031717,0.0625,11.4062,CEG260116P00160000,2026-01-16
2026-01-14,CEG,330.3800048828125,165.0,0.4994,1.21,5.772464,-0.032947,0.7333,133.8333,CEG260116P00165000,2026-01-16
2026-01-14,CEG,330.3800048828125,170.0,0.5146,0.11,3.734376,-0.005497,0.0647,11.8088,CEG260116P00170000,2026-01-16
2026-01-14,CEG,330.3800048828125,175.0,0.5297,0.05,3.445314,-0.004393,0.0286,5.2143,CEG260116P00175000,2026-01-16
2026-01-14,CEG,330.3800048828125,180.0,0.5448,0.24,5.141605,-0.036999,0.1333,24.3333,CEG260116P00180000,2026-01-16
2026-01-14,CEG,330.3800048828125,185.0,0.5600,0.24,4.942387,-0.038471,0.1297,23.6757,CEG260116P00185000,2026-01-16
2026-01-14,CEG,330.3800048828125,190.0,0.5751,0.52,4.748051,-0.040012,0.2737,49.9474,CEG260116P00190000,2026-01-16
2026-01-14,CEG,330.3800048828125,195.0,0.5902,0.24,3.730469,-0.020261,0.1231,22.4615,CEG260116P00195000,2026-01-16
2026-01-14,CEG,330.3800048828125,200.0,0.6054,0.2,2.343754,-0.001435,0.1000,18.2500,CEG260116P00200000,2026-01-16
2026-01-14,CEG,330.3800048828125,210.0,0.6356,0.15,2.140630,-0.001638,0.0714,13.0357,CEG260116P00210000,2026-01-16
2026-01-14,CEG,330.3800048828125,220.0,0.6659,0.05,2.630863,-0.014382,0.0227,4.1477,CEG260116P00220000,2026-01-16
2026-01-14,CEG,330.3800048828125,230.0,0.6962,0.11,2.813480,-0.032561,0.0478,8.7283,CEG260116P00230000,2026-01-16
2026-01-14,CEG,330.3800048828125,240.0,0.7264,0.06,2.292973,-0.024450,0.0250,4.5625,CEG260116P00240000,2026-01-16
2026-01-14,CEG,330.3800048828125,250.0,0.7567,0.89,2.158208,-0.033878,0.3560,64.9700,CEG260116P00250000,2026-01-16
2026-01-14,CEG,330.3800048828125,260.0,0.7870,0.05,1.187504,-0.002783,0.0192,3.5096,CEG260116P00260000,2026-01-16
2026-01-14,CEG,330.3800048828125,265.0,0.8021,0.05,2.186040,-0.074183,0.0189,3.4434,CEG260116P00265000,2026-01-16
2026-01-14,CEG,330.3800048828125,270.0,0.8172,0.1,1.148442,-0.007765,0.0370,6.7593,CEG260116P00270000,2026-01-16
2026-01-14,CEG,330.3800048828125,275.0,0.8324,0.1,1.642580,-0.057975,0.0364,6.6364,CEG260116P00275000,2026-01-16
2026-01-14,CEG,330.3800048828125,280.0,0.8475,0.07,0.964844,-0.009233,0.0250,4.5625,CEG260116P00280000,2026-01-16
2026-01-14,CEG,330.3800048828125,285.0,0.8626,0.6,1.564455,-0.090751,0.2105,38.4211,CEG260116P00285000,2026-01-16
2026-01-14,CEG,330.3800048828125,290.0,0.8778,0.05,1.076176,-0.046507,0.0172,3.1466,CEG260116P00290000,2026-01-16
2026-01-14,CEG,330.3800048828125,295.0,0.8929,0.55,1.180180,-0.089576,0.1864,34.0254,CEG260116P00295000,2026-01-16
2026-01-14,CEG,330.3800048828125,297.5,0.9005,0.53,1.409671,-0.144707,0.1782,32.5126,CEG260116P00297500,2026-01-16
2026-01-14,CEG,330.3800048828125,300.0,0.9080,0.1,0.742190,-0.036870,0.0333,6.0833,CEG260116P00300000,2026-01-16
2026-01-14,CEG,330.3800048828125,302.5,0.9156,1.02,0.922364,-0.091857,0.3372,61.5372,CEG260116P00302500,2026-01-16
2026-01-14,CEG,330.3800048828125,305.0,0.9232,0.2,0.695804,-0.056714,0.0656,11.9672,CEG260116P00305000,2026-01-16
2026-01-14,CEG,330.3800048828125,307.5,0.9307,0.74,0.670902,-0.070042,0.2407,43.9187,CEG260116P00307500,2026-01-16
2026-01-14,CEG,330.3800048828125,310.0,0.9383,0.55,0.758059,-0.121481,0.1774,32.3790,CEG260116P00310000,2026-01-16
2026-01-14,CEG,330.3800048828125,312.5,0.9459,0.6,0.650394,-0.117923,0.1920,35.0400,CEG260116P00312500,2026-01-16
2026-01-14,CEG,330.3800048828125,315.0,0.9534,0.55,0.620853,-0.143162,0.1746,31.8651,CEG260116P00315000,2026-01-16
2026-01-14,CHTR,202.33999633789062,130.0,0.6425,0.05,3.406251,-0.029933,0.0385,7.0192,CHTR260116P00130000,2026-01-16
2026-01-14,CHTR,202.33999633789062,135.0,0.6672,0.68,4.242192,-0.074009,0.5037,91.9259,CHTR260116P00135000,2026-01-16
2026-01-14,CHTR,202.33999633789062,140.0,0.6919,0.73,3.940430,-0.079347,0.5214,95.1607,CHTR260116P00140000,2026-01-16
2026-01-14,CHTR,202.33999633789062,145.0,0.7166,0.16,3.646485,-0.085273,0.1103,20.1379,CHTR260116P00145000,2026-01-16
2026-01-14,CHTR,202.33999633789062,150.0,0.7413,0.05,1.531252,-0.003470,0.0333,6.0833,CHTR260116P00150000,2026-01-16
2026-01-14,CHTR,202.33999633789062,155.0,0.7660,0.09,1.488284,-0.006628,0.0581,10.5968,CHTR260116P00155000,2026-01-16
2026-01-14,CHTR,202.33999633789062,160.0,0.7907,0.13,1.328128,-0.007344,0.0813,14.8281,CHTR260116P00160000,2026-01-16
2026-01-14,CHTR,202.33999633789062,165.0,0.8155,0.05,2.533207,-0.118376,0.0303,5.5303,CHTR260116P00165000,2026-01-16
2026-01-14,CHTR,202.33999633789062,170.0,0.8402,0.05,1.193363,-0.021758,0.0294,5.3676,CHTR260116P00170000,2026-01-16
2026-01-14,CHTR,202.33999633789062,175.0,0.8649,0.07,1.158207,-0.040996,0.0400,7.3000,CHTR260116P00175000,2026-01-16
2026-01-14,CHTR,202.33999633789062,180.0,0.8896,0.05,0.917970,-0.039227,0.0278,5.0694,CHTR260116P00180000,2026-01-16
2026-01-14,CHTR,202.33999633789062,185.0,0.9143,0.05,1.057622,-0.117605,0.0270,4.9324,CHTR260116P00185000,2026-01-16
2026-01-14,CHTR,202.33999633789062,190.0,0.9390,0.31,0.680667,-0.100358,0.1632,29.7763,CHTR260116P00190000,2026-01-16
2026-01-14,CMCSA,28.420000076293945,17.5,0.6158,0.01,5.382816,-0.078264,0.0571,10.4286,CMCSA260116P00017500,2026-01-16
2026-01-14,CMCSA,28.420000076293945,20.0,0.7037,0.1,2.250004,-0.014099,0.5000,91.2500,CMCSA260116P00020000,2026-01-16
2026-01-14,CMCSA,28.420000076293945,22.5,0.7917,0.02,1.578127,-0.019687,0.0889,16.2222,CMCSA260116P00022500,2026-01-16
2026-01-14,CMCSA,28.420000076293945,25.0,0.8797,0.02,0.953125,-0.031694,0.0800,14.6000,CMCSA260116P00025000,2026-01-16
2026-01-14,CMCSA,28.420000076293945,26.0,0.9148,0.01,0.531255,-0.011019,0.0385,7.0192,CMCSA260116P00026000,2026-01-16
2026-01-14,CMCSA,28.420000076293945,26.5,0.9324,0.02,0.617191,-0.059393,0.0755,13.7736,CMCSA260116P00026500,2026-01-16
2026-01-14,CMCSA,28.420000076293945,27.0,0.9500,0.02,0.468755,-0.066494,0.0741,13.5185,CMCSA260116P00027000,2026-01-16
2026-01-14,COST,950.97998046875,265.0,0.2787,0.07,4.750004,-0.000069,0.0264,4.8208,COST260116P00265000,2026-01-16
2026-01-14,COST,950.97998046875,275.0,0.2892,0.22,4.750004,-0.000106,0.0800,14.6000,COST260116P00275000,2026-01-16
2026-01-14,COST,950.97998046875,280.0,0.2944,2.3,0.500005,0.000000,0.8214,149.9107,COST260116P00280000,2026-01-16
2026-01-14,COST,950.97998046875,285.0,0.2997,0.05,4.437504,-0.000063,0.0175,3.2018,COST260116P00285000,2026-01-16
2026-01-14,COST,950.97998046875,290.0,0.3049,2.95,0.500005,0.000000,1.0172,185.6466,COST260116P00290000,2026-01-16
2026-01-14,COST,950.97998046875,295.0,0.3102,0.01,4.312505,-0.000065,0.0034,0.6186,COST260116P00295000,2026-01-16
2026-01-14,COST,950.97998046875,300.0,0.3155,2.54,0.500005,0.000000,0.8467,154.5167,COST260116P00300000,2026-01-16
2026-01-14,COST,950.97998046875,305.0,0.3207,0.01,4.187505,-0.000066,0.0033,0.5984,COST260116P00305000,2026-01-16
2026-01-14,COST,950.97998046875,310.0,0.3260,3.0,0.500005,0.000000,0.9677,176.6129,COST260116P00310000,2026-01-16
2026-01-14,COST,950.97998046875,315.0,0.3312,0.01,4.125005,-0.000081,0.0032,0.5794,COST260116P00315000,2026-01-16
2026-01-14,COST,950.97998046875,320.0,0.3365,4.25,8.238286,-0.018246,1.3281,242.3828,COST260116P00320000,2026-01-16
2026-01-14,COST,950.97998046875,325.0,0.3418,0.01,3.937500,-0.000064,0.0031,0.5615,COST260116P00325000,2026-01-16
2026-01-14,COST,950.97998046875,330.0,0.3470,0.01,3.875000,-0.000063,0.0030,0.5530,COST260116P00330000,2026-01-16
2026-01-14,COST,950.97998046875,335.0,0.3523,0.01,3.875000,-0.000078,0.0030,0.5448,COST260116P00335000,2026-01-16
2026-01-14,COST,950.97998046875,340.0,0.3575,0.01,3.812500,-0.000076,0.0029,0.5368,COST260116P00340000,2026-01-16
2026-01-14,COST,950.97998046875,345.0,0.3628,0.01,3.750001,-0.000075,0.0029,0.5290,COST260116P00345000,2026-01-16
2026-01-14,COST,950.97998046875,350.0,0.3680,0.01,3.687501,-0.000073,0.0029,0.5214,COST260116P00350000,2026-01-16
2026-01-14,COST,950.97998046875,355.0,0.3733,0.15,3.625001,-0.000070,0.0423,7.7113,COST260116P00355000,2026-01-16
2026-01-14,COST,950.97998046875,360.0,0.3786,0.01,3.625001,-0.000087,0.0028,0.5069,COST260116P00360000,2026-01-16
2026-01-14,COST,950.97998046875,365.0,0.3838,0.01,3.562501,-0.000084,0.0027,0.5000,COST260116P00365000,2026-01-16
2026-01-14,COST,950.97998046875,370.0,0.3891,0.01,3.500001,-0.000080,0.0027,0.4932,COST260116P00370000,2026-01-16
2026-01-14,COST,950.97998046875,375.0,0.3943,0.09,3.437501,-0.000077,0.0240,4.3800,COST260116P00375000,2026-01-16
2026-01-14,COST,950.97998046875,380.0,0.3996,0.01,3.375002,-0.000073,0.0026,0.4803,COST260116P00380000,2026-01-16
2026-01-14,COST,950.97998046875,385.0,0.4048,0.01,3.375002,-0.000090,0.0026,0.4740,COST260116P00385000,2026-01-16
2026-01-14,COST,950.97998046875,390.0,0.4101,0.06,6.078616,-0.013673,0.0154,2.8077,COST260116P00390000,2026-01-16
2026-01-14,COST,950.97998046875,395.0,0.4154,0.15,5.999026,-0.013861,0.0380,6.9304,COST260116P00395000,2026-01-16
2026-01-14,COST,950.97998046875,400.0,0.4206,0.06,3.593751,-0.000350,0.0150,2.7375,COST260116P00400000,2026-01-16
2026-01-14,COST,950.97998046875,405.0,0.4259,0.11,3.906250,-0.000975,0.0272,4.9568,COST260116P00405000,2026-01-16
2026-01-14,COST,950.97998046875,410.0,0.4311,0.01,3.851563,-0.000986,0.0024,0.4451,COST260116P00410000,2026-01-16
2026-01-14,COST,950.97998046875,415.0,0.4364,0.01,3.796876,-0.000995,0.0024,0.4398,COST260116P00415000,2026-01-16
2026-01-14,COST,950.97998046875,420.0,0.4416,0.08,3.750001,-0.001022,0.0190,3.4762,COST260116P00420000,2026-01-16
2026-01-14,COST,950.97998046875,425.0,0.4469,0.15,3.695313,-0.001028,0.0353,6.4412,COST260116P00425000,2026-01-16
2026-01-14,COST,950.97998046875,430.0,0.4522,0.01,5.467777,-0.015230,0.0023,0.4244,COST260116P00430000,2026-01-16
2026-01-14,COST,950.97998046875,435.0,0.4574,0.01,3.593751,-0.001055,0.0023,0.4195,COST260116P00435000,2026-01-16
2026-01-14,COST,950.97998046875,440.0,0.4627,0.01,3.265627,-0.000466,0.0023,0.4148,COST260116P00440000,2026-01-16
2026-01-14,COST,950.97998046875,445.0,0.4679,0.01,3.476564,-0.001033,0.0022,0.4101,COST260116P00445000,2026-01-16
2026-01-14,COST,950.97998046875,450.0,0.4732,0.01,3.429689,-0.001051,0.0022,0.4056,COST260116P00450000,2026-01-16
2026-01-14,COST,950.97998046875,455.0,0.4785,0.01,2.968753,-0.000264,0.0022,0.4011,COST260116P00455000,2026-01-16
2026-01-14,COST,950.97998046875,460.0,0.4837,0.01,5.046390,-0.016514,0.0022,0.3967,COST260116P00460000,2026-01-16
2026-01-14,COST,950.97998046875,465.0,0.4890,0.15,4.978519,-0.016735,0.0323,5.8871,COST260116P00465000,2026-01-16
2026-01-14,COST,950.97998046875,470.0,0.4942,0.01,4.912113,-0.016970,0.0021,0.3883,COST260116P00470000,2026-01-16
2026-01-14,COST,950.97998046875,475.0,0.4995,0.15,4.845707,-0.017198,0.0316,5.7632,COST260116P00475000,2026-01-16
2026-01-14,COST,950.97998046875,480.0,0.5047,0.01,4.780277,-0.017434,0.0021,0.3802,COST260116P00480000,2026-01-16
2026-01-14,COST,950.97998046875,485.0,0.5100,0.01,3.117190,-0.001204,0.0021,0.3763,COST260116P00485000,2026-01-16
2026-01-14,COST,950.97998046875,490.0,0.5153,0.01,3.054690,-0.001157,0.0020,0.3724,COST260116P00490000,2026-01-16
2026-01-14,COST,950.97998046875,495.0,0.5205,0.15,4.587407,-0.018157,0.0303,5.5303,COST260116P00495000,2026-01-16
2026-01-14,COST,950.97998046875,500.0,0.5258,0.03,2.609378,-0.000306,0.0060,1.0950,COST260116P00500000,2026-01-16
2026-01-14,COST,950.97998046875,505.0,0.5310,0.01,2.375004,-0.000112,0.0020,0.3614,COST260116P00505000,2026-01-16
2026-01-14,COST,950.97998046875,510.0,0.5363,18.5,0.500005,0.000000,3.6275,662.0098,COST260116P00510000,2026-01-16
2026-01-14,COST,950.97998046875,515.0,0.5415,0.01,2.917971,-0.001595,0.0019,0.3544,COST260116P00515000,2026-01-16
2026-01-14,COST,950.97998046875,520.0,0.5468,0.02,2.453129,-0.000317,0.0038,0.7019,COST260116P00520000,2026-01-16
2026-01-14,COST,950.97998046875,525.0,0.5521,0.15,4.218266,-0.019717,0.0286,5.2143,COST260116P00525000,2026-01-16
2026-01-14,COST,950.97998046875,530.0,0.5573,22.74,0.500005,0.000000,4.2906,783.0283,COST260116P00530000,2026-01-16
2026-01-14,COST,950.97998046875,535.0,0.5626,0.01,4.099614,-0.020273,0.0019,0.3411,COST260116P00535000,2026-01-16
2026-01-14,COST,950.97998046875,540.0,0.5678,0.07,4.041021,-0.020557,0.0130,2.3657,COST260116P00540000,2026-01-16
2026-01-14,COST,950.97998046875,545.0,0.5731,0.01,3.342775,-0.008782,0.0018,0.3349,COST260116P00545000,2026-01-16
2026-01-14,COST,950.97998046875,550.0,0.5784,25.5,0.500005,0.000000,4.6364,846.1364,COST260116P00550000,2026-01-16
2026-01-14,COST,950.97998046875,555.0,0.5836,0.01,2.515629,-0.001411,0.0018,0.3288,COST260116P00555000,2026-01-16
2026-01-14,COST,950.97998046875,560.0,0.5889,0.01,2.000005,-0.000130,0.0018,0.3259,COST260116P00560000,2026-01-16
2026-01-14,COST,950.97998046875,565.0,0.5941,0.01,1.968750,-0.000132,0.0018,0.3230,COST260116P00565000,2026-01-16
2026-01-14,COST,950.97998046875,570.0,0.5994,30.85,0.500005,0.000000,5.4123,987.7412,COST260116P00570000,2026-01-16
2026-01-14,COST,950.97998046875,575.0,0.6046,0.01,3.645020,-0.022717,0.0017,0.3174,COST260116P00575000,2026-01-16
2026-01-14,COST,950.97998046875,580.0,0.6099,0.07,3.590333,-0.023053,0.0121,2.2026,COST260116P00580000,2026-01-16
2026-01-14,COST,950.97998046875,585.0,0.6152,0.15,3.536134,-0.023397,0.0256,4.6795,COST260116P00585000,2026-01-16
2026-01-14,COST,950.97998046875,590.0,0.6204,32.8,0.500005,0.000000,5.5593,1014.5763,COST260116P00590000,2026-01-16
2026-01-14,COST,950.97998046875,595.0,0.6257,0.08,2.404301,-0.003212,0.0134,2.4538,COST260116P00595000,2026-01-16
2026-01-14,COST,950.97998046875,600.0,0.6309,0.02,1.984375,-0.000662,0.0033,0.6083,COST260116P00600000,2026-01-16
2026-01-14,COST,950.97998046875,605.0,0.6362,0.01,2.152348,-0.001750,0.0017,0.3017,COST260116P00605000,2026-01-16
2026-01-14,COST,950.97998046875,610.0,0.6414,39.1,0.500005,0.000000,6.4098,1169.7951,COST260116P00610000,2026-01-16
2026-01-14,COST,950.97998046875,615.0,0.6467,0.01,3.218264,-0.025593,0.0016,0.2967,COST260116P00615000,2026-01-16
2026-01-14,COST,950.97998046875,620.0,0.6520,0.01,3.166506,-0.025985,0.0016,0.2944,COST260116P00620000,2026-01-16
2026-01-14,COST,950.97998046875,625.0,0.6572,0.01,2.007817,-0.001864,0.0016,0.2920,COST260116P00625000,2026-01-16
2026-01-14,COST,950.97998046875,630.0,0.6625,46.6,0.500005,0.000000,7.3968,1349.9206,COST260116P00630000,2026-01-16
2026-01-14,COST,950.97998046875,635.0,0.6677,0.01,2.181645,-0.004893,0.0016,0.2874,COST260116P00635000,2026-01-16
2026-01-14,COST,950.97998046875,640.0,0.6730,0.01,2.465824,-0.011836,0.0016,0.2852,COST260116P00640000,2026-01-16
